"","country","week","mismatch","meanI","meanR0","meantemp","combination"
"3342",64,3,0,0.334161616453545,5.71645124166855,0.41508118003566,1
"3343",64,4,0,0.334096773674892,5.67648418124305,1.08101510601767,1
"3344",64,5,0,0.333756130435302,5.60434312709644,1.88892667169885,1
"3345",64,6,0,0.333067195812429,5.48932287454477,2.8270990950945,1
"3346",64,7,0,0.332013721817655,5.32247563401766,3.88192647895555,1
"3347",64,8,0,0.330690137299572,5.09838890840711,5.03811113104288,1
"3348",64,9,0,0.329335255781865,4.81665744773517,6.27888541975174,1
"3349",64,10,0,0.328244805261948,4.48265008501256,7.58625494761265,1
"3350",64,11,0,0.327435675128753,4.10727854523675,8.941259516032,1
"3351",64,12,0,0.326166651686621,3.7057189601507,10.3242480966165,1
"3352",64,13,0,0.322890335891875,3.29533927554909,11.715163821295,1
"3353",64,14,0,0.316036216590337,2.8933234915169,13.0938348581524,1
"3354",64,15,0,0.304929865664959,2.51455287649475,14.4402669545332,1
"3355",64,16,0,0.28993267954343,2.17018021528338,15.7349334047921,1
"3356",64,17,0,0.271955493780378,1.86708229880792,16.9590582374182,1
"3357",64,18,0,0.251996151787142,1.60811305449265,18.0948885145959,1
"3358",64,19,0,0.230949526371804,1.39290301959182,19.1259517951639,1
"3359",64,20,0,0.209587660715492,1.21889856792958,20.0372950271,1
"3360",64,21,0,0.188578611973139,1.08238436524849,20.8157014049823,1
"3361",64,22,0,0.16849113513417,0.979332289617128,21.4498820474372,1
"3362",64,23,0,0.14978510159698,0.906019614166651,21.9306397147642,1
"3363",64,24,0,0.132801914868175,0.859429854517598,22.2510021924104,1
"3364",64,25,0,0.117765397911825,0.837484674346871,22.4063234058969,1
"3365",64,26,0,0.104796079238971,0.83916144372978,22.3943508007691,1
"3366",64,27,0,0.0939365758198514,0.864539286668697,22.2152580103925,1
"3367",64,28,0,0.0851840142739466,0.914795788156523,21.8716423378248,1
"3368",64,29,0,0.0785263268036201,0.99215262465343,21.3684870882853,1
"3369",64,30,0,0.0739815994547257,1.09974469817823,20.7130892984965,1
"3370",64,31,0,0.071642591554012,1.24136753842653,19.914953911007,1
"3371",64,32,0,0.0717316108588145,1.42104791458188,18.985655928239,1
"3372",64,33,0,0.0746736332732648,1.64239225892572,17.9386725453772,1
"3373",64,34,0,0.081195986217865,1.90770736619841,16.7891876966044,1
"3374",64,35,0,0.0924544313525934,2.21696342628334,15.5538718492586,1
"3375",64,36,0,0.110149435690346,2.5667713699491,14.2506402394628,1
"3376",64,37,0,0.136493547505614,2.94964257784304,12.8983930554259,1
"3377",64,38,0,0.173682493922363,3.35383735702047,11.5167413364223,1
"3378",64,39,0,0.222339121668167,3.76403870636896,10.1257225626145,1
"3379",64,40,0,0.278926664665953,4.16289495134654,8.74551006039322,1
"3380",64,41,0,0.33424493913889,4.53320668395527,7.39612043760024,1
"3381",64,42,0,0.376713972937749,4.86029409084968,6.09712329157062,1
"3382",64,43,0,0.399640680923004,5.13398208918448,4.86735739996928,1
"3383",64,44,0,0.404949846974889,5.34973774325564,3.72465751038024,1
"3384",64,45,0,0.399773497865761,5.50874902846912,2.68559569089734,1
"3385",64,46,0,0.39104522628996,5.61703517665745,1.76524099279386,1
"3386",64,47,0,0.382938044729195,5.68390602662539,0.976940910776322,1
"3387",64,48,0,0.377040566732346,5.72017239266046,0.332127810207331,1
"3388",64,49,0,0.373428553620701,5.73645694859892,-0.159846871402894,1
"3389",64,50,0,0.371569698174337,5.74182379530502,-0.491848244134114,1
"3390",64,51,0,0.370837467885946,5.74280510058823,-0.659061439790155,1
"3391",64,52,0,0.370725100253263,5.74280510058823,-0.65906143979016,1
"3392",64,53,0,0.370795453569606,5.74259440296132,-0.590677480134729,1
"3393",65,1,0,0.186178409979162,1.2177886686236,21.3613205234168,1
"3394",65,2,0,0.167759107620545,1.08166325063002,21.7389380925495,1
"3395",65,3,0,0.150082624974074,0.978893696029737,22.0465894163302,1
"3396",65,4,0,0.13356685004109,0.90577502179725,22.2798127644891,1
"3397",65,5,0,0.118531638150998,0.85930505255017,22.4352258025724,1
"3398",65,6,0,0.105191892595221,0.837415260053164,22.5105746444345,1
"3399",65,7,0,0.0936677626054209,0.83908782198243,22.5047665393457,1
"3400",65,8,0,0.084006911291133,0.864401490833362,22.41788571967,1
"3401",65,9,0,0.076213846777304,0.914528313250632,22.2511921792806,1
"3402",65,10,0,0.0702829002165335,0.991679473907788,22.0071034004291,1
"3403",65,11,0,0.0662338943993351,1.09897499295231,21.6891592940764,1
"3404",65,12,0,0.0641523353198509,1.24019229935647,21.3019708621387,1
"3405",65,13,0,0.0642387625324817,1.41933891762131,20.8511533261782,1
"3406",65,14,0,0.0668743479289898,1.64000407539327,20.3432446923433,1
"3407",65,15,0,0.0727102750061664,1.90448363212346,19.785610933574,1
"3408",65,16,0,0.0827810137313296,2.21274787550258,19.1863391641739,1
"3409",65,17,0,0.0986098119755782,2.56142313553188,18.5541203559893,1
"3410",65,18,0,0.122183611634314,2.94305387167858,17.8981232971115,1
"3411",65,19,0,0.155488951011245,3.34595030920982,17.2278616210219,1
"3412",65,20,0,0.199132546627699,3.75485748429767,16.5530558345993,1
"3413",65,21,0,0.250026116375393,4.15248977278665,15.8834923459324,1
"3414",65,22,0,0.29999545438742,4.5217080516252,15.2288815363984,1
"3415",65,23,0,0.338652994029316,4.84787800524409,14.5987169353213,1
"3416",65,24,0,0.359937823510177,5.12084926110517,14.0021375395406,1
"3417",65,25,0,0.365634012032466,5.33609109910599,13.447795274606,1
"3418",65,26,0,0.362501795259488,5.4947737140252,12.9437295197503,1
"3419",65,27,0,0.357548655575335,5.60288404598548,12.4972505163495,1
"3420",65,28,0,0.355690912918446,5.66969187565773,12.1148333507445,1
"3421",65,29,0,0.359208318769132,5.70596662582187,11.8020240489448,1
"3422",65,30,0,0.366947527626989,5.7222933723502,11.5633591450807,1
"3423",65,31,0,0.374558819255825,5.72770590346703,11.4022998900672,1
"3424",65,32,0,0.378338106747258,5.72871539251619,11.321182054622,1
"3425",65,33,0,0.378274424642335,5.72871539251619,11.321182054622,1
"3426",65,34,0,0.376385800753319,5.72770590346703,11.4022998900672,1
"3427",65,35,0,0.374293122641595,5.7222933723502,11.5633591450807,1
"3428",65,36,0,0.372637990392021,5.70596662582187,11.8020240489448,1
"3429",65,37,0,0.371428719772843,5.66969187565773,12.1148333507445,1
"3430",65,38,0,0.370400206541184,5.60288404598548,12.4972505163494,1
"3431",65,39,0,0.369205028245791,5.4947737140252,12.9437295197502,1
"3432",65,40,0,0.367495332873255,5.336091099106,13.447795274606,1
"3433",65,41,0,0.36495408140501,5.12084926110518,14.0021375395406,1
"3434",65,42,0,0.361302741968483,4.84787800524411,14.5987169353212,1
"3435",65,43,0,0.356297664863762,4.52170805162522,15.2288815363983,1
"3436",65,44,0,0.349723682689689,4.15248977278667,15.8834923459324,1
"3437",65,45,0,0.341392107462958,3.75485748429769,16.5530558345992,1
"3438",65,46,0,0.331147966163065,3.34595030920985,17.2278616210219,1
"3439",65,47,0,0.31888793250319,2.9430538716786,17.8981232971114,1
"3440",65,48,0,0.304586633987822,2.56142313553189,18.5541203559893,1
"3441",65,49,0,0.288325352935969,2.21274787550259,19.1863391641739,1
"3442",65,50,0,0.270314423799537,1.90448363212348,19.785610933574,1
"3443",65,51,0,0.250900127081667,1.64000407539329,20.3432446923432,1
"3444",65,52,0,0.230549722121376,1.41933891762132,20.8511533261782,1
"3445",65,53,0,0.218712819991248,1.31047916866336,21.1186847794034,1
"3446",66,1,0,0.364330863074769,5.36544951523512,11.6083589003264,1
"3447",66,2,0,0.358988676698662,5.51688770243207,10.8299610027293,1
"3448",66,3,0,0.351031871882405,5.61882176662492,10.1434227926208,1
"3449",66,4,0,0.343938290114171,5.68085401554529,9.55870082821078,1
"3450",66,5,0,0.338968644336698,5.71383739683667,9.08427507199711,1
"3451",66,6,0,0.336171123720544,5.72822370707905,8.72702590964284,1
"3452",66,7,0,0.335208251532692,5.73274862464278,8.49213436680392,1
"3453",66,8,0,0.335878310176153,5.73351501408233,8.38300697101923,1
