"","country","week","mismatch","meanI","meanR0","meantemp","combination","meanRH"
"1547",6,10,1,42618159.0773698,5.31968625285608,NA,1,0.843731375795849
"1548",6,11,1,42601344.3644733,5.32395900493342,NA,1,0.846407406849261
"1549",6,12,1,42587881.4241972,5.32461926279687,NA,1,0.84770482592779
"1550",6,13,1,42579197.3686658,5.32460117559489,NA,1,0.847604817139784
"1551",6,14,1,42571850.3152111,5.32367653456077,NA,1,0.846108830868199
"1552",6,15,1,42554358.7199416,5.31847244875156,NA,1,0.843238562736343
"1553",6,16,1,42509883.9501958,5.30274580116602,NA,1,0.839035638965908
"1554",6,17,1,42417667.6141736,5.26795693431095,NA,1,0.833561012690389
"1555",6,18,1,42253754.8280523,5.20419553308887,NA,1,0.826894079978914
"1556",6,19,1,41991529.424721,5.10147274103055,NA,1,0.819131528390377
"1557",6,20,1,41601804.8871479,4.95129920662601,NA,1,0.810385934756787
"1558",6,21,1,41052428.6039506,4.74833807714786,NA,1,0.80078413253156
"1559",6,22,1,40307645.566967,4.49180317139279,NA,1,0.790465372380381
"1560",6,23,1,39327634.4109342,4.18623115838485,NA,1,0.779579302690744
"1561",6,24,1,38068793.6736591,3.84134428933347,NA,1,0.768283799287978
"1562",6,25,1,36485551.4342099,3.47093773675915,NA,1,0.756742675832389
"1563",6,26,1,34534640.0020349,3.09100499060477,NA,1,0.745123308102629
"1564",6,27,1,32182768.3129068,2.71754312767183,NA,1,0.733594206619246
"1565",6,28,1,29418128.1772614,2.36455751234936,NA,1,0.722322572811577
"1566",6,29,1,26264793.962144,2.04268318528503,NA,1,0.711471874169811
"1567",6,30,1,22796787.2971056,1.75861381825559,NA,1,0.701199473548706
"1568",6,31,1,19145383.0915127,1.5152834493665,NA,1,0.691654347004119
"1569",6,32,1,15492246.6743183,1.31257483036326,NA,1,0.682974923259553
"1570",6,33,1,12043180.6623068,1.14827116421598,NA,1,0.675287076135964
"1571",6,34,1,8986572.6880993,1.01900842745733,NA,1,0.668702299059743
"1572",6,35,1,6451200.61549344,0.921075750591997,NA,1,0.663316088123159
"1573",6,36,1,4482043.11434456,0.851004424957238,NA,1,0.659206557147015
"1574",6,37,1,3044411.29182835,0.805953782224625,NA,1,0.656433304830665
"1575",6,38,1,2051028.06144741,0.783936947708132,NA,1,0.655036550418589
"1576",6,39,1,1396092.2410269,0.783936947708132,NA,1,0.655036550418589
"1577",6,40,1,981841.771480705,0.805953782224623,NA,1,0.656433304830665
"1578",6,41,1,732211.954343078,0.851004424957235,NA,1,0.659206557147015
"1579",6,42,1,596297.950874962,0.921075750591993,NA,1,0.663316088123159
"1580",6,43,1,547810.796192737,1.01900842745733,NA,1,0.668702299059743
"1581",6,44,1,587923.446116383,1.14827116421598,NA,1,0.675287076135963
"1582",6,45,1,764166.2888243,1.31257483036325,NA,1,0.682974923259552
"1583",6,46,1,1244480.56087617,1.51528344936649,NA,1,0.691654347004119
"1584",6,47,1,2600127.19797676,1.75861381825557,NA,1,0.701199473548706
"1585",6,48,1,6874516.62462685,2.04268318528501,NA,1,0.711471874169811
"1586",6,49,1,19927731.6135121,2.36455751234934,NA,1,0.722322572811577
"1587",6,50,1,42179789.1716429,2.71754312767181,NA,1,0.733594206619245
"1588",6,51,1,47957192.9639592,3.09100499060475,NA,1,0.745123308102629
"1589",6,52,1,40743753.6641461,3.47093773675913,NA,1,0.756742675832389
"1590",6,53,1,38428906.5021372,3.68559069531279,NA,1,0.763365095789035
"1591",7,1,0,18179.1865658979,1.18003356951025,NA,1,0.826974357681315
"1592",7,2,0,24719.7689259155,1.35231107702633,NA,1,0.815196678725334
"1593",7,3,0,42398.9353229512,1.563609070924,NA,1,0.80198107025072
"1594",7,4,0,93500.4927299052,1.81578464353157,NA,1,0.787519192347351
"1595",7,5,0,257389.62031787,2.10838521925494,NA,1,0.772020779196146
"1596",7,6,0,730667.898455992,2.43772515081308,NA,1,0.755710597387554
"1597",7,7,0,1383618.14937599,2.79626525226946,NA,1,0.738825186231691
"1598",7,8,0,1508166.98080969,3.17257593995672,NA,1,0.721609427333971
"1599",7,9,0,1377495.02935139,3.55208302702745,NA,1,0.704312993186129
"1600",7,10,0,1303340.94485244,3.91860248061162,NA,1,0.687186726277161
"1601",7,11,0,1344528.72704956,4.25641969282765,NA,1,0.670479001236306
"1602",7,12,0,1385994.70062236,4.55246070951267,NA,1,0.654432122766305
"1603",7,13,0,1397629.3618732,4.79803674204669,NA,1,0.639278811606106
"1604",7,14,0,1401907.91376967,4.98975850657514,NA,1,0.62523882948552
"1605",7,15,0,1406744.72925812,5.12946602133137,NA,1,0.612515792018639
"1606",7,16,0,1409717.30478672,5.22329447562639,NA,1,0.601294215757167
"1607",7,17,0,1410510.94027561,5.28019018710254,NA,1,0.591736842228971
"1608",7,18,0,1410249.22936244,5.31024870847914,NA,1,0.583982277770109
"1609",7,19,0,1409621.9602094,5.32318392099021,NA,1,0.5781429833788
"1610",7,20,0,1408971.9401127,5.32711038753643,NA,1,0.57430364374361
"1611",7,21,0,1408502.12958316,5.32769518571687,NA,1,0.572519939099086
"1612",7,22,0,1408236.17363713,5.32765226668545,NA,1,0.57281773772009
"1613",7,23,0,1407983.35096244,5.32652512685555,NA,1,0.575192720765717
"1614",7,24,0,1407352.64036951,5.32072224387873,NA,1,0.579610444913522
"1615",7,25,0,1405783.96997121,5.30381167676326,NA,1,0.586006841875704
"1616",7,26,0,1402582.43506152,5.26711921804809,NA,1,0.594289147552976
"1617",7,27,0,1396948.69516016,5.2006819690729,NA,1,0.604337247351027
"1618",7,28,0,1387996.91538535,5.09456618280044,NA,1,0.616005418149041
"1619",7,29,0,1374755.64504906,4.94046021704356,NA,1,0.629124441657284
"1620",7,30,0,1356153.66369414,4.73332166627385,NA,1,0.643504058514673
"1621",7,31,0,1330998.92019202,4.47274234466957,NA,1,0.658935727535639
"1622",7,32,0,1297964.27498394,4.16366151754983,NA,1,0.675195650090159
"1623",7,33,0,1255599.65525355,3.8161558337572,NA,1,0.692048015755717
"1624",7,34,0,1202396.70763586,3.4442596181749,NA,1,0.709248422170944
"1625",7,35,0,1136937.37818773,3.06404899078685,NA,1,0.726547419494325
"1626",7,36,0,1058156.74637363,2.69144348433173,NA,1,0.743694128064273
"1627",7,37,0,965732.522159894,2.34024332377952,NA,1,0.760439876795233
"1628",7,38,0,860566.054245139,2.02080628117773,NA,1,0.776541809543803
"1629",7,39,0,745239.42304129,1.73953635293266,NA,1,0.791766407143329
"1630",7,40,0,624232.992993218,1.4991134841772,NA,1,0.805892874028485
"1631",7,41,0,503652.277068727,1.29922988855734,NA,1,0.81871634033512
"1632",7,42,0,390315.251975771,1.13754972076286,NA,1,0.830050833036746
"1633",7,43,0,290355.937168931,1.0106547356026,NA,1,0.839731973028603
"1634",7,44,0,207850.281163004,0.914830542652564,NA,1,0.847619359044679
"1635",7,45,0,144077.347001007,0.846640038810539,NA,1,0.853598603834803
"1636",7,46,0,97724.1235179314,0.803295944727858,NA,1,0.857582993072041
"1637",7,47,0,65818.8307265126,0.782876855393026,NA,1,0.859514742932002
"1638",7,48,0,44853.8226619193,0.784437083848588,NA,1,0.859365838105934
"1639",7,49,0,31635.7261998346,0.808049807039099,NA,1,0.857138438094278
"1640",7,50,0,23707.1842729061,0.854803976954563,NA,1,0.852864845888399
"1641",7,51,0,19443.437417982,0.926753394300901,NA,1,0.846607039494671
"1642",7,52,0,18032.5965866416,1.02679448394896,NA,1,0.838455773095028
"1643",7,53,0,18361.0858109681,1.09653026428148,NA,1,0.833061528565408
"1644",7,1,0.25,29585.1963573019,1.33978047276243,NA,1,0.826974357681315
"1645",7,2,0.25,50538.6203713819,1.59158841280329,NA,1,0.815196678725334
"1646",7,3,0.25,116901.288859208,1.90454178966217,NA,1,0.80198107025072
"1647",7,4,0.25,349946.119297104,2.27972514859931,NA,1,0.787519192347351
"1648",7,5,0.25,998058.924086353,2.71151812460685,NA,1,0.772020779196146
"1649",7,6,0.25,1574957.67368346,3.1854091891282,NA,1,0.755710597387554
"1650",7,7,0.25,1516685.16592591,3.67729484282864,NA,1,0.738825186231691
"1651",7,8,0.25,1378979.14475223,4.15520634128157,NA,1,0.721609427333971
"1652",7,9,0.25,1360841.00782717,4.58374366842199,NA,1,0.704312993186129
"1653",7,10,0.25,1405057.77938401,4.93041146999192,NA,1,0.687186726277161
"1654",7,11,0.25,1417810.63864663,5.17206027947731,NA,1,0.670479001236306
"1655",7,12,0.25,1413301.19588549,5.29935252252602,NA,1,0.654432122766305
"1656",7,13,0.25,1406701.0078592,5.3178573865081,NA,1,0.639278811606106
"1657",7,14,0.25,1397127.43326426,5.24569606420589,NA,1,0.62523882948552
"1658",7,15,0.25,1383944.93189431,5.10889246060972,NA,1,0.612515792018639
"1659",7,16,0.25,1368722.81989841,4.93613870316443,NA,1,0.601294215757167
"1660",7,17,0.25,1353176.9249016,4.75444287018655,NA,1,0.591736842228971
"1661",7,18,0.25,1338936.67206225,4.58641012189176,NA,1,0.583982277770109
"1662",7,19,0.25,1327642.34272133,4.44916721591495,NA,1,0.5781429833788
"1663",7,20,0.25,1320759.7880121,4.3544678653083,NA,1,0.57430364374361
"1664",7,21,0.25,1319300.14186686,4.309368682184,NA,1,0.572519939099086
"1665",7,22,0.25,1323577.90297021,4.31694478722796,NA,1,0.57281773772009
"1666",7,23,0.25,1333079.65408019,4.37669216482114,NA,1,0.575192720765717
"1667",7,24,0.25,1346501.79040149,4.48445749370644,NA,1,0.579610444913522
"1668",7,25,0.25,1361989.23655153,4.63192171633789,NA,1,0.586006841875704
"1669",7,26,0.25,1377490.13091356,4.80585121069308,NA,1,0.594289147552976
"1670",7,27,0.25,1391081.29084084,4.98752437251437,NA,1,0.604337247351027
"1671",7,28,0.25,1401146.3419793,5.15290241366823,NA,1,0.616005418149041
"1672",7,29,0.25,1406381.89798387,5.27414141107401,NA,1,0.629124441657284
"1673",7,30,0.25,1405688.95416648,5.32280781681457,NA,1,0.643504058514673
"1674",7,31,0.25,1398018.25306961,5.27459485017425,NA,1,0.658935727535639
"1675",7,32,0.25,1382215.44074269,5.11456290619109,NA,1,0.675195650090159
"1676",7,33,0.25,1356894.19953114,4.84129949004569,NA,1,0.692048015755717
"1677",7,34,0.25,1320363.14392356,4.46836142848238,NA,1,0.709248422170944
"1678",7,35,0.25,1270642.3973819,4.0221461262984,NA,1,0.726547419494325
"1679",7,36,0.25,1205624.41557062,3.53667183090255,NA,1,0.743694128064273
"1680",7,37,0.25,1123448.57415081,3.04694846480735,NA,1,0.760439876795233
"1681",7,38,0.25,1023143.28888607,2.58303657849681,NA,1,0.776541809543803
"1682",7,39,0.25,905498.526205852,2.16635597369511,NA,1,0.791766407143329
"1683",7,40,0.25,773953.538872647,1.80872083610282,NA,1,0.805892874028485
"1684",7,41,0.25,635029.632574667,1.51357523711055,NA,1,0.81871634033512
"1685",7,42,0.25,497758.394802366,1.27840535167352,NA,1,0.830050833036746
"1686",7,43,0.25,371848.048493082,1.09734853404245,NA,1,0.839731973028603
"1687",7,44,0.25,265153.822813834,0.963373162638007,NA,1,0.847619359044679
"1688",7,45,0.25,181666.358467243,0.869797823535904,NA,1,0.853598603834803
"1689",7,46,0.25,121075.770163243,0.811194390058835,NA,1,0.857582993072041
"1690",7,47,0.25,79946.9292073495,0.783844078810397,NA,1,0.859514742932002
"1691",7,48,0.25,53580.091901717,0.785927866546893,NA,1,0.859365838105934
"1692",7,49,0.25,37549.8664597231,0.817586197957928,NA,1,0.857138438094278
"1693",7,50,0.25,28507.9069645211,0.880915134755344,NA,1,0.852864845888399
"1694",7,51,0.25,24423.2324055735,0.979893755979019,NA,1,0.846607039494671
"1695",7,52,0.25,24721.3443371378,1.1201654917072,NA,1,0.838455773095028
"1696",7,53,0.25,27014.0999352707,1.21932345384886,NA,1,0.833061528565408
"1697",7,1,0.5,72623.8092265779,1.69841523270806,NA,1,0.826974357681315
"1698",7,2,0.5,193428.813140095,2.13726658132717,NA,1,0.815196678725334
"1699",7,3,0.5,663637.978372774,2.68181916109604,NA,1,0.80198107025072
"1700",7,4,0.5,1553322.78580119,3.31186118764463,NA,1,0.787519192347351
"1701",7,5,0.5,1661967.05340233,3.97665801890891,NA,1,0.772020779196146
"1702",7,6,0.5,1504767.60123343,4.5942370049904,NA,1,0.755710597387554
"1703",7,7,0.5,1422024.14040522,5.06491181829367,NA,1,0.738825186231691
"1704",7,8,0.5,1438469.29200287,5.29877557750191,NA,1,0.721609427333971
"1705",7,9,0.5,1428289.2693304,5.24694681756589,NA,1,0.704312993186129
"1706",7,10,0.5,1388407.05078006,4.92050221129685,NA,1,0.687186726277161
"1707",7,11,0.5,1330258.72633767,4.38607824088917,NA,1,0.670479001236306
"1708",7,12,0.5,1250139.65690369,3.74077055756931,NA,1,0.654432122766305
"1709",7,13,0.5,1143528.48358791,3.08049668630271,NA,1,0.639278811606106
"1710",7,14,0.5,1009667.10854117,2.47683015841739,NA,1,0.62523882948552
"1711",7,15,0.5,852676.758553256,1.96897411414527,NA,1,0.612515792018639
"1712",7,16,0.5,682726.490598433,1.56821767002528,NA,1,0.601294215757167
"1713",7,17,0.5,515061.279876812,1.26800256868238,NA,1,0.591736842228971
"1714",7,18,0.5,365743.544257555,1.05376397194275,NA,1,0.583982277770109
"1715",7,19,0.5,246075.770959437,0.909827113559244,NA,1,0.5781429833788
"1716",7,20,0.5,159363.792112366,0.823173681533489,NA,1,0.57430364374361
"1717",7,21,0.5,101908.204617644,0.785025610505615,NA,1,0.572519939099086
"1718",7,22,0.5,66650.055081404,0.7913026572443,NA,1,0.57281773772009
"1719",7,23,0.5,46630.1449394231,0.842685039649091,NA,1,0.575192720765717
"1720",7,24,0.5,36878.0922413228,0.944609361732625,NA,1,0.579610444913522
"1721",7,25,0.5,35218.0991930787,1.10714394875067,NA,1,0.586006841875704
"1722",7,26,0.5,43807.0782231032,1.34430166228191,NA,1,0.594289147552976
"1723",7,27,0.5,76740.4648193695,1.67194816828893,NA,1,0.604337247351027
"1724",7,28,0.5,198931.759032441,2.10321298197708,NA,1,0.616005418149041
"1725",7,29,0.5,678893.606261004,2.64064781614044,NA,1,0.629124441657284
"1726",7,30,0.5,1664187.66389914,3.2659028392026,NA,1,0.643504058514673
"1727",7,31,0.5,1763524.14290868,3.93055249047988,NA,1,0.658935727535639
"1728",7,32,0.5,1427345.09463963,4.55457039372119,NA,1,0.675195650090159
"1729",7,33,0.5,1399345.94413436,5.03875139895223,NA,1,0.692048015755717
"1730",7,34,0.5,1446305.96034247,5.29143845652701,NA,1,0.709248422170944
"1731",7,35,0.5,1433712.15516227,5.26001357117905,NA,1,0.726547419494325
"1732",7,36,0.5,1391732.75085316,4.95118483182775,NA,1,0.743694128064273
"1733",7,37,0.5,1335463.60590706,4.42832283606468,NA,1,0.760439876795233
"1734",7,38,0.5,1257461.04682996,3.78743886698306,NA,1,0.776541809543803
"1735",7,39,0.5,1152682.26008388,3.12545773434385,NA,1,0.791766407143329
"1736",7,40,0.5,1020490.040103,2.51611137311632,NA,1,0.805892874028485
"1737",7,41,0.5,864711.365906761,2.00084486951797,NA,1,0.81871634033512
"1738",7,42,0.5,695071.234477986,1.59260540464603,NA,1,0.830050833036746
"1739",7,43,0.5,526561.826684401,1.28573839290433,NA,1,0.839731973028603
"1740",7,44,0.5,375390.027919046,1.06597167608326,NA,1,0.847619359044679
"1741",7,45,0.5,253356.662431066,0.917547945067478,NA,1,0.853598603834803
"1742",7,46,0.5,164345.007698874,0.827186534138032,NA,1,0.857582993072041
"1743",7,47,0.5,105032.677965335,0.785783598570851,NA,1,0.859514742932002
"1744",7,48,0.5,68455.9385573508,0.788919865900463,NA,1,0.859365838105934
"1745",7,49,0.5,47556.7826285492,0.836935402177801,NA,1,0.857138438094278
"1746",7,50,0.5,37184.3102192254,0.934927681413238,NA,1,0.852864845888399
"1747",7,51,0.5,34928.4618860759,1.09264604118199,NA,1,0.846607039494671
"1748",7,52,0.5,42492.9011502673,1.32386938949686,NA,1,0.838455773095028
"1749",7,53,0.5,53570.4954104225,1.49110410242634,NA,1,0.833061528565408
"1750",7,1,0.75,1254555.16244157,4.99786852236914,NA,1,0.826974357681315
"1751",7,2,0.75,1279952.85579449,5.16122547414494,NA,1,0.815196678725334
"1752",7,3,0.75,1469667.68225928,5.27844793893815,NA,1,0.80198107025072
"1753",7,4,0.75,1471888.26209889,5.32122566415408,NA,1,0.787519192347351
"1754",7,5,0.75,1395720.12751043,5.26573791716048,NA,1,0.772020779196146
"1755",7,6,0.75,1378500.03030392,5.09787483873104,NA,1,0.755710597387554
"1756",7,7,0.75,1358066.1566599,4.81725617761452,NA,1,0.738825186231691
"1757",7,8,0.75,1320853.26299389,4.43843856510792,NA,1,0.721609427333971
"1758",7,9,0.75,1269306.16673805,3.98853974519707,NA,1,0.704312993186129
"1759",7,10,0.75,1202890.68932744,3.50185685653872,NA,1,0.687186726277161
"1760",7,11,0.75,1119383.23000438,3.01322000081738,NA,1,0.670479001236306
"1761",7,12,0.75,1017660.797443,2.55216977602926,NA,1,0.654432122766305
"1762",7,13,0.75,898674.188416357,2.13945485194851,NA,1,0.639278811606106
"1763",7,14,0.75,766111.952120074,1.78624673477053,NA,1,0.62523882948552
"1764",7,15,0.75,626727.95836375,1.49549203390548,NA,1,0.612515792018639
"1765",7,16,0.75,489684.358066838,1.26436614092578,NA,1,0.601294215757167
"1766",7,17,0.75,364655.945200361,1.08686684766697,NA,1,0.591736842228971
"1767",7,18,0.75,259290.687359624,0.955950877406769,NA,1,0.583982277770109
"1768",7,19,0.75,177278.751277694,0.86500606084031,NA,1,0.5781429833788
"1769",7,20,0.75,118042.368889676,0.808717044417069,NA,1,0.57430364374361
"1770",7,21,0.75,77995.4065984936,0.783497350668917,NA,1,0.572519939099086
"1771",7,22,0.75,52410.8313892162,0.787667162556878,NA,1,0.57281773772009
"1772",7,23,0.75,36915.6963620564,0.821507312926756,NA,1,0.575192720765717
"1773",7,24,0.75,28246.1133358556,0.887251523236553,NA,1,0.579610444913522
"1774",7,25,0.75,24465.6232315349,0.989006510596758,NA,1,0.586006841875704
"1775",7,26,0.75,25124.2360212112,1.13251759135074,NA,1,0.594289147552976
"1776",7,27,0.75,32150.0170236709,1.32463218997843,NA,1,0.604337247351027
"1777",7,28,0.75,53820.8502655775,1.5722759773606,NA,1,0.616005418149041
"1778",7,29,0.75,121841.286215921,1.88078817121565,NA,1,0.629124441657284
"1779",7,30,0.75,359685.053739368,2.25161781844923,NA,1,0.643504058514673
"1780",7,31,0.75,1043630.8154666,2.67969087472373,NA,1,0.658935727535639
"1781",7,32,0.75,1696393.85545282,3.15116186558846,NA,1,0.675195650090159
"1782",7,33,0.75,1515477.6904523,3.64257530820661,NA,1,0.692048015755717
"1783",7,34,0.75,1323228.46999875,4.12240299389455,NA,1,0.709248422170944
"1784",7,35,0.75,1353563.08196792,4.5553007021938,NA,1,0.726547419494325
"1785",7,36,0.75,1410723.74879989,4.90835951301614,NA,1,0.743694128064273
"1786",7,37,0.75,1419166.45391075,5.15760789538909,NA,1,0.760439876795233
"1787",7,38,0.75,1413099.31547266,5.29267262818994,NA,1,0.776541809543803
"1788",7,39,0.75,1407467.78056769,5.31812747784345,NA,1,0.791766407143329
"1789",7,40,0.75,1398380.29831127,5.25135302340613,NA,1,0.805892874028485
"1790",7,41,0.75,1385284.45005711,5.11799387904512,NA,1,0.81871634033512
"1791",7,42,0.75,1370094.49953156,4.94671132035837,NA,1,0.830050833036746
"1792",7,43,0.75,1354504.13738514,4.76473622101592,NA,1,0.839731973028603
"1793",7,44,0.75,1340096.39108143,4.59502905602344,NA,1,0.847619359044679
"1794",7,45,0.75,1328519.21327048,4.45510196649995,NA,1,0.853598603834803
"1795",7,46,0.75,1321268.31286632,4.35706224720184,NA,1,0.857582993072041
"1796",7,47,0.75,1319398.01924629,4.30826836080151,NA,1,0.859514742932002
"1797",7,48,0.75,1323279.03089305,4.31205746705253,NA,1,0.859365838105934
"1798",7,49,0.75,1332456.56010467,4.36817795636644,NA,1,0.857138438094278
"1799",7,50,0.75,1345677.17262925,4.47275431264181,NA,1,0.852864845888399
"1800",7,51,0.75,1361111.94853772,4.61779742065359,NA,1,0.846607039494671
"1801",7,52,0.75,1376707.7329637,4.79046027044971,NA,1,0.838455773095028
"1802",7,53,0.75,1385047.08296569,4.89483402835427,NA,1,0.833061528565408
"1803",7,1,1,1258726.5218711,5.19211594880488,NA,1,0.826974357681315
"1804",7,2,1,1268741.52969374,5.08311974323492,NA,1,0.815196678725334
"1805",7,3,1,1437093.41843194,4.92568267390448,NA,1,0.80198107025072
"1806",7,4,1,1422329.09355757,4.71504051761337,NA,1,0.787519192347351
"1807",7,5,1,1328153.77920609,4.45113634968105,NA,1,0.772020779196146
"1808",7,6,1,1290472.35175795,4.13927668316346,NA,1,0.755710597387554
"1809",7,7,1,1253766.62151881,3.78985297709686,NA,1,0.738825186231691
"1810",7,8,1,1201442.71461158,3.41710095137088,NA,1,0.721609427333971
"1811",7,9,1,1134290.08995868,3.03714959259556,NA,1,0.704312993186129
"1812",7,10,1,1053907.17982937,2.66582358922054,NA,1,0.687186726277161
"1813",7,11,1,960327.598598421,2.31671473594123,NA,1,0.670479001236306
"1814",7,12,1,854258.456105973,1.99991271189521,NA,1,0.654432122766305
"1815",7,13,1,738258.168811763,1.72154971758525,NA,1,0.639278811606106
"1816",7,14,1,616919.461194049,1.48407361409449,NA,1,0.62523882948552
"1817",7,15,1,496454.527473845,1.28700814238714,NA,1,0.612515792018639
"1818",7,16,1,383699.986248556,1.12791774356159,NA,1,0.601294215757167
"1819",7,17,1,284697.715009283,1.0033452194319,NA,1,0.591736842228971
"1820",7,18,1,203348.684677,0.909583700866643,NA,1,0.583982277770109
"1821",7,19,1,140737.615275842,0.843235060895573,NA,1,0.5781429833788
"1822",7,20,1,95401.9320998217,0.801569943457879,NA,1,0.57430364374361
"1823",7,21,1,64297.1410995349,0.782734915307291,NA,1,0.572519939099086
"1824",7,22,1,43912.9662187819,0.785856639022379,NA,1,0.57281773772009
"1825",7,23,1,31095.7701880988,0.811081390314102,NA,1,0.575192720765717
"1826",7,24,1,23443.2738709905,0.859568855381609,NA,1,0.579610444913522
"1827",7,25,1,19386.9013654319,0.933437004652852,NA,1,0.586006841875704
"1828",7,26,1,18174.2095704817,1.03563311781644,NA,1,0.594289147552976
"1829",7,27,1,20005.8427166779,1.16968823570723,NA,1,0.604337247351027
"1830",7,28,1,26806.9208537445,1.3393043372612,NA,1,0.616005418149041
"1831",7,29,1,45200.4293397204,1.54773433512257,NA,1,0.629124441657284
"1832",7,30,1,97913.7620423035,1.79695430887766,NA,1,0.643504058514673
"1833",7,31,1,265944.327799466,2.08669959747436,NA,1,0.658935727535639
"1834",7,32,1,759552.97104016,2.41353132040617,NA,1,0.675195650090159
"1835",7,33,1,1477787.09249532,2.77018621223702,NA,1,0.692048015755717
"1836",7,34,1,1558837.68576008,3.14549168237168,NA,1,0.709248422170944
"1837",7,35,1,1325224.88054212,3.52505448538592,NA,1,0.726547419494325
"1838",7,36,1,1281321.25181041,3.89274543476464,NA,1,0.743694128064273
"1839",7,37,1,1347453.50692378,4.23275306719523,NA,1,0.760439876795233
"1840",7,38,1,1389932.08114308,4.53176462792802,NA,1,0.776541809543803
"1841",7,39,1,1397723.90531449,4.78075460648188,NA,1,0.791766407143329
"1842",7,40,1,1401858.30080262,4.97596423677752,NA,1,0.805892874028485
"1843",7,41,1,1407502.7371576,5.11889820626648,NA,1,0.81871634033512
"1844",7,42,1,1410684.71188244,5.21544176335276,NA,1,0.830050833036746
"1845",7,43,1,1411486.02330111,5.27440294358944,NA,1,0.839731973028603
"1846",7,44,1,1411257.05609643,5.30585228170479,NA,1,0.847619359044679
"1847",7,45,1,1410648.25436941,5.31957596130464,NA,1,0.853598603834803
"1848",7,46,1,1409988.02487728,5.32383398175866,NA,1,0.857582993072041
"1849",7,47,1,1409499.82919385,5.3244871224277,NA,1,0.859514742932002
"1850",7,48,1,1409225.52826165,5.32446958312491,NA,1,0.859365838105934
"1851",7,49,1,1408988.06816323,5.32355315191381,NA,1,0.857138438094278
"1852",7,50,1,1408408.87581929,5.31836487579379,NA,1,0.852864845888399
"1853",7,51,1,1406938.09354338,5.30266144380331,NA,1,0.846607039494671
"1854",7,52,1,1403888.36508643,5.26790274666823,NA,1,0.838455773095028
"1855",7,53,1,1401251.60478129,5.23711422237352,NA,1,0.833061528565408
"1856",8,1,0,3277554.28737832,3.17242915421526,NA,1,0.743658617609034
"1857",8,2,0,2798089.02657754,3.55189611304017,NA,1,0.729407021031161
"1858",8,3,0,2797684.00160144,3.91837164949419,NA,1,0.715295635714087
"1859",8,4,0,3318185.65224229,4.25614288338408,NA,1,0.701529112800692
"1860",8,5,0,3421189.7681978,4.55213787706736,NA,1,0.68830710204785
"1861",8,6,0,3291330.31805045,4.79766986709246,NA,1,0.675821356394831
"1862",8,7,0,3294784.23752058,4.98935132690437,NA,1,0.66425295105574
"1863",8,8,0,3323573.16357556,5.12902355989933,NA,1,0.653769657466247
"1864",8,9,0,3331899.08662134,5.2228224785791,NA,1,0.644523510169101
"1865",8,10,0,3331467.68734759,5.27969459155661,NA,1,0.636648601924798
"1866",8,11,0,3330689.02670306,5.30973523303929,NA,1,0.630259139023937
"1867",8,12,0,3329484.1014715,5.32265782893579,NA,1,0.625447785004198
"1868",8,13,0,3327964.63063202,5.32657642932708,NA,1,0.622284316792284
"1869",8,14,0,3326821.64888076,5.32715769439781,NA,1,0.620814612760196
"1870",8,15,0,3326192.44165084,5.32711535977136,NA,1,0.621059987371617
"1871",8,16,0,3325600.42875744,5.32599295879513,NA,1,0.623016882067728
"1872",8,17,0,3324112.55165985,5.32019925003623,NA,1,0.626656916875406
"1873",8,18,0,3320408.94615416,5.30330275032254,NA,1,0.631927301989341
"1874",8,19,0,3312849.14994473,5.26662976582693,NA,1,0.638751603359103
"1875",8,20,0,3299544.56707451,5.20021780429199,NA,1,0.647030851178162
"1876",8,21,0,3278402.58219321,5.09413323649687,NA,1,0.656644975198966
"1877",8,22,0,3247128.56443503,4.9400640864134,NA,1,0.667454546058312
"1878",8,23,0,3203192.24285357,4.7329670628403,NA,1,0.679302797359373
"1879",8,24,0,3143777.97611481,4.47243254530542,NA,1,0.692017899185
"1880",8,25,0,3065751.10243124,4.16339794020264,NA,1,0.705415450070562
"1881",8,26,0,2965686.65242565,3.81593784388545,NA,1,0.719301151296343
"1882",8,27,0,2840022.0510084,3.44408462037637,NA,1,0.733473624715429
"1883",8,28,0,2685408.07564038,3.06391278801704,NA,1,0.747727333251376
"1884",8,29,0,2499329.5853848,2.69134082044757,NA,1,0.761855561710983
"1885",8,30,0,2281025.50574094,2.34016848818881,NA,1,0.775653414682767
"1886",8,31,0,2032625.2272627,2.02075365759741,NA,1,0.788920788043957
"1887",8,32,0,1760227.62378035,1.73950083037269,NA,1,0.801465270981556
"1888",8,33,0,1474415.6431947,1.49909069830038,NA,1,0.813104936440753
"1889",8,34,0,1189609.95680535,1.29921630584631,NA,1,0.823670979532063
"1890",8,35,0,921913.551846082,1.13754260467931,NA,1,0.833010165633528
"1891",8,36,0,685814.443003248,1.01065204150512,NA,1,0.840987052684266
"1892",8,37,0,490939.723349269,0.914830781985883,NA,1,0.847485955440421
"1893",8,38,0,340310.428367235,0.846642140424767,NA,1,0.852412623206784
"1894",8,39,0,230825.399521051,0.803299128076189,NA,1,0.855695606712689
"1895",8,40,0,155465.638992034,0.782880519961101,NA,1,0.857287294309
"1896",8,41,0,105946.378328996,0.784440712298317,NA,1,0.857164602458675
"1897",8,42,0,74725.1097143627,0.808052875718157,NA,1,0.855329310507031
"1898",8,43,0,55997.7223602689,0.854805865822858,NA,1,0.851808034876694
