"","country","week","mismatch","meanI","meanR0","meantemp","combination"
"8656",33,17,0.75,0.00208448972290658,1.34042463789793,15.2743925098949,1
"8657",33,18,0.75,0.0031384964203785,1.57961185973132,16.0010593802739,1
"8658",33,19,0.75,0.00592321112059669,1.85864610210809,16.7975509158248,1
"8659",33,20,0.75,0.0139598814765276,2.16909143717069,17.6523159541788,1
"8660",33,21,0.75,0.0387218518726613,2.49564578585547,18.5529582182828,1
"8661",33,22,0.75,0.103301509389615,2.81659529301193,19.4864160940904,1
"8662",33,23,0.75,0.185192864875146,3.1063022427423,20.4391520573385,1
"8663",33,24,0.75,0.201339142765844,3.33953300579606,21.397349002239,1
"8664",33,25,0.75,0.17942700197954,3.49655006615422,22.3471106248168,1
"8665",33,26,0.75,0.161698147639751,3.56733071072559,23.2746629548232,1
"8666",33,27,0.75,0.157528661521266,3.55345108815833,24.1665541134986,1
"8667",33,28,0.75,0.158249411374552,3.46707613133293,25.0098494001849,1
"8668",33,29,0.75,0.156877358515297,3.32763687791951,25.7923188785344,1
"8669",33,30,0.75,0.152838403141814,3.15753637614737,26.5026147418353,1
"8670",33,31,0.75,0.147678274673728,2.97828186355672,27.1304358852039,1
"8671",33,32,0.75,0.142489689482121,2.8079278398974,27.6666772979252,1
"8672",33,33,0.75,0.137744029286037,2.66002711300332,28.1035621093726,1
"8673",33,34,0.75,0.133729990061818,2.54377261025367,28.4347543735026,1
"8674",33,35,0.75,0.130773807966886,2.46480236987986,28.6554509562609,1
"8675",33,36,0.75,0.129233380936229,2.42617367501495,28.7624511932993,1
"8676",33,37,0.75,0.129413318558693,2.42915820880098,28.7542033077859,1
"8677",33,38,0.75,0.131468741115819,2.47366292101763,28.6308269151348,1
"8678",33,39,0.75,0.13531016282062,2.55819684802225,28.3941112882765,1
"8679",33,40,0.75,0.140531437639198,2.67938964070813,28.0474894086289,1
"8680",33,41,0.75,0.146424216374316,2.8311556541466,27.5959881790951,1
"8681",33,42,0.75,0.152143320802036,3.00371882514199,27.0461555211271,1
"8682",33,43,0.75,0.156977411726919,3.18286955412777,26.4059654131345,1
"8683",33,44,0.75,0.160535926376984,3.34996240427518,25.6847022474228,1
"8684",33,45,0.75,0.162707601511494,3.48316984687002,24.8928261827833,1
"8685",33,46,0.75,0.163476410992659,3.56025388151804,24.0418214454635,1
"8686",33,47,0.75,0.162787316379271,3.56256477804822,23.1440297785437,1
