"","country","combination","mismatch","corsI","corsR","maxs","mins","time_max","means","lat","long","pop"
"196","Costa Rica",1,0,-0.0149972635964504,0.168312990056536,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"197","Costa Rica",1,0.25,-0.00488818785154304,0.213372585884561,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"198","Costa Rica",1,0.5,0.0770779455047704,0.26280716984496,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"199","Costa Rica",1,0.75,-0.0699877063927753,0.00683122397220858,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"200","Costa Rica",1,1,-0.024628712873151,-0.135379554680855,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"201","Costa Rica",2,0,-0.00957835967117051,0.165727133964121,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"202","Costa Rica",2,0.25,-0.0241239827854518,0.21000732292557,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"203","Costa Rica",2,0.5,-0.0648261626356337,0.26266263259978,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"204","Costa Rica",2,0.75,-0.00512764942189627,0.0134466427130321,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"205","Costa Rica",2,1,0.0443716236691719,-0.130917977384208,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"206","Costa Rica",3,0,0.0267782622536881,0.166831031472873,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"207","Costa Rica",3,0.25,-0.0171079316630834,0.211445358481206,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"208","Costa Rica",3,0.5,-0.0949904911616532,0.262731128714301,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"209","Costa Rica",3,0.75,0.0772083663770053,0.0106186030929146,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"210","Costa Rica",3,1,-0.116324647120399,-0.132823039504291,26.3364506200452,23.8086030867979,18,25.0606859809703,9.748917,-83.753428,5047561
"211","Croatia",1,0,0.612564942374575,0.737940949726469,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"212","Croatia",1,0.25,0.528297578150819,0.595435798087553,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"213","Croatia",1,0.5,-0.261386054601378,-0.231199002603436,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"214","Croatia",1,0.75,-0.883106483405133,-0.772821898754975,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"215","Croatia",1,1,-0.902782515047792,-0.78659863248152,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"216","Croatia",2,0,0.740637711442352,0.751920143057932,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"217","Croatia",2,0.25,0.638361536460841,0.632099589972911,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"218","Croatia",2,0.5,-0.243567038344604,-0.162650583477559,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"219","Croatia",2,0.75,-0.923388825986293,-0.727607299795229,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"220","Croatia",2,1,-0.904058471708125,-0.799858130716088,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"221","Croatia",3,0,0.640715079338461,0.745403175647334,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"222","Croatia",3,0.25,0.55419568901653,0.615426348053988,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"223","Croatia",3,0.5,-0.212708495827657,-0.194194106276876,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"224","Croatia",3,0.75,-0.858899024331059,-0.751970275072956,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"225","Croatia",3,1,-0.884414371088716,-0.795839070986226,26.9776703677941,3.81737623699802,29,15.2238418923694,45.1,15.2,4067500
"226","Cuba",1,0,-0.440758120992962,-0.642945831085586,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"227","Cuba",1,0.25,-0.429653404544054,-0.566300067032017,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"228","Cuba",1,0.5,-0.0164349224096251,0.0254312466331436,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"229","Cuba",1,0.75,0.425856214116623,0.585714680422222,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"230","Cuba",1,1,0.423576850125299,0.64686174150206,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"231","Cuba",2,0,-0.157554610261296,-0.645443832627744,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"232","Cuba",2,0.25,-0.200503889523066,-0.576971235994517,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"233","Cuba",2,0.5,-0.0249919849622924,0.00488298834463034,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"234","Cuba",2,0.75,0.225507023154518,0.572878784277029,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"235","Cuba",2,1,0.181158138180164,0.645940962629374,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"236","Cuba",3,0,-0.388857472453741,-0.64440130494781,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"237","Cuba",3,0.25,-0.38194924531446,-0.572489197303423,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"238","Cuba",3,0.5,0.00116257627144594,0.013677534562651,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"239","Cuba",3,0.75,0.362427137233875,0.578556265674269,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"240","Cuba",3,1,0.409446981546372,0.64640509927859,28.1330712649811,22.0990318502307,32,25.0797404885125,21.521757,-77.781167,11333483
"241","Czech Republic",1,0,0.797570226846362,0.887928585505952,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"242","Czech Republic",1,0.25,0.682640493093493,0.784250725859394,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"243","Czech Republic",1,0.5,-0.136897845248702,-0.0844024514454467,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"244","Czech Republic",1,0.75,-0.870363076683367,-0.849769294324338,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"245","Czech Republic",1,1,-0.911509693500342,-0.905114598928763,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"246","Czech Republic",2,0,0.799356855676992,0.892733429448104,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"247","Czech Republic",2,0.25,0.739086887063975,0.80294073259097,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"248","Czech Republic",2,0.5,-0.132504001614963,-0.0338199934549112,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"249","Czech Republic",2,0.75,-0.889979901385268,-0.805832257905672,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"250","Czech Republic",2,1,-0.901556849002642,-0.905869343613464,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"251","Czech Republic",3,0,0.818559093480336,0.89040900588364,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"252","Czech Republic",3,0.25,0.748753314989114,0.794061298380545,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"253","Czech Republic",3,0.5,-0.0855110014281422,-0.0579707200849817,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"254","Czech Republic",3,0.75,-0.843258620331852,-0.828494735919875,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"255","Czech Republic",3,1,-0.901171144926916,-0.906497639247667,18.8684168609078,-2.36517020060691,27,8.08286720070625,49.817492,15.472962,10669709
"256","Denmark",1,0,0.563721295320665,0.753341444232874,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"257","Denmark",1,0.25,0.459682647709958,0.523148497678447,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"258","Denmark",1,0.5,-0.424033494933983,-0.435310109835959,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"259","Denmark",1,0.75,-0.919797340121393,-0.868162999952248,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"260","Denmark",1,1,-0.884665940938176,-0.814130123440453,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"261","Denmark",2,0,0.637624952812532,0.765678507923169,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"262","Denmark",2,0.25,0.524069262638563,0.55231477048001,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"263","Denmark",2,0.5,-0.376724316610996,-0.400774538133656,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"264","Denmark",2,0.75,-0.896661024453336,-0.869706223007341,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"265","Denmark",2,1,-0.842220839629005,-0.836314102815356,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"266","Denmark",3,0,0.57658842905052,0.759657742246026,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"267","Denmark",3,0.25,0.471036936153816,0.538360905930725,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"268","Denmark",3,0.5,-0.389166727241689,-0.41735525671303,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"269","Denmark",3,0.75,-0.90113627585134,-0.869723521629123,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"270","Denmark",3,1,-0.864293937746909,-0.825883061901144,17.962690973959,0.874102787654479,30,9.29694044010681,56.26392,9.501785,5818553
"271","Dominican Republic",1,0,-0.406322358320661,-0.646369520388177,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"272","Dominican Republic",1,0.25,-0.368492881958979,-0.586752362511999,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"273","Dominican Republic",1,0.5,0.16678197494691,0.0230710124911075,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"274","Dominican Republic",1,0.75,0.518174884206044,0.597731900461782,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"275","Dominican Republic",1,1,0.483845533478059,0.648293309136797,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"276","Dominican Republic",2,0,-0.236540975399175,-0.647523046898788,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"277","Dominican Republic",2,0.25,-0.210227412415887,-0.594149573849064,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"278","Dominican Republic",2,0.5,0.361942744129921,0.00681058708381315,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"279","Dominican Republic",2,0.75,0.129698364487599,0.58927747013078,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"280","Dominican Republic",2,1,-0.00939407381328445,0.647839109714173,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"281","Dominican Republic",3,0,-0.372639860623924,-0.647062748993962,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"282","Dominican Republic",3,0.25,-0.352557967697092,-0.591103987743321,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"283","Dominican Republic",3,0.5,0.156609398699823,0.0136344356916689,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"284","Dominican Republic",3,0.75,0.407779076165355,0.592916640634668,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"285","Dominican Republic",3,1,0.389768245683916,0.648066743176349,29.0654558563619,24.9284923674462,30,26.967570813329,18.735693,-70.162651,10738958
"286","Egypt, Arab Rep.",1,0,0.437168257721252,0.520434345911605,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"287","Egypt, Arab Rep.",1,0.25,0.389918587361208,0.467314601210874,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"288","Egypt, Arab Rep.",1,0.5,0.0846497675704944,-0.0598816435359779,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"289","Egypt, Arab Rep.",1,0.75,-0.347601069483037,-0.48500241060738,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"290","Egypt, Arab Rep.",1,1,-0.386545638940628,-0.526689943583767,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"291","Egypt, Arab Rep.",2,0,0.336807207811671,0.524968670288892,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"292","Egypt, Arab Rep.",2,0.25,0.397975520663467,0.486774135180813,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"293","Egypt, Arab Rep.",2,0.5,0.222549769667333,-0.0127796212755975,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"294","Egypt, Arab Rep.",2,0.75,-0.289111600722324,-0.445710266008722,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"295","Egypt, Arab Rep.",2,1,-0.341944321644072,-0.522913077823501,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"296","Egypt, Arab Rep.",3,0,0.449281915969861,0.523137688694245,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"297","Egypt, Arab Rep.",3,0.25,0.405674542458214,0.478557117341085,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"298","Egypt, Arab Rep.",3,0.5,0.0948003811266151,-0.0335624816711191,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"299","Egypt, Arab Rep.",3,0.75,-0.342475044510644,-0.464832023702323,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"300","Egypt, Arab Rep.",3,1,-0.394152812928963,-0.525626633925294,30.615872753397,13.9463150820057,31,22.1708871161325,26.820553,30.802498,100388073
"301","El Salvador",1,0,-0.417194906695535,-0.250857445495719,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"302","El Salvador",1,0.25,-0.430563922518835,-0.231247664349376,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"303","El Salvador",1,0.5,-0.180587217723314,0.00810777856840139,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"304","El Salvador",1,0.75,0.343935225812296,0.257681395639743,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"305","El Salvador",1,1,0.378148850935449,0.258348703019168,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"306","El Salvador",2,0,-0.523533849794389,-0.251295680564426,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"307","El Salvador",2,0.25,-0.578607678002321,-0.23357471325703,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"308","El Salvador",2,0.5,-0.240728449632406,0.00248882545762444,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"309","El Salvador",2,0.75,0.628504701756992,0.255806235362677,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"310","El Salvador",2,1,0.725075657539703,0.258873430716453,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"311","El Salvador",3,0,-0.43382691982904,-0.251120124623099,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"312","El Salvador",3,0.25,-0.413478578584007,-0.232619786474825,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"313","El Salvador",3,0.5,-0.130345992732896,0.00483209605913385,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"314","El Salvador",3,0.75,0.404409454948667,0.25661235321887,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"315","El Salvador",3,1,0.439626316821416,0.258665878936827,28.8952740922194,25.9156292476571,19,27.3891945309674,13.794185,-88.89653,6453553
"316","Estonia",1,0,0.548977184956948,0.70448493451871,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"317","Estonia",1,0.25,0.460992756496181,0.510984630081053,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"318","Estonia",1,0.5,-0.367321125071606,-0.333071613128651,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"319","Estonia",1,0.75,-0.876231242661173,-0.787873383797774,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"320","Estonia",1,1,-0.868316309640184,-0.765693939626154,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"321","Estonia",2,0,0.617785230891014,0.712338701084069,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"322","Estonia",2,0.25,0.517475326878707,0.53379963939007,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"323","Estonia",2,0.5,-0.336534038482005,-0.29227976078327,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"324","Estonia",2,0.75,-0.898080573299843,-0.773054106262886,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"325","Estonia",2,1,-0.875649356863003,-0.787067165874787,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"326","Estonia",3,0,0.556879487350642,0.708377793793793,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"327","Estonia",3,0.25,0.470703645264927,0.522799055579266,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"328","Estonia",3,0.5,-0.318188886822495,-0.311735442866399,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"329","Estonia",3,0.75,-0.848661077427087,-0.781864228732771,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"330","Estonia",3,1,-0.850327500552327,-0.77763676903349,19.6176662638099,-8.15666221879062,30,5.5330971202702,58.595272,25.013607,1326590
"331","Finland",1,0,0.548421779994498,0.661547605433613,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"332","Finland",1,0.25,0.484757432545792,0.561731096984231,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"333","Finland",1,0.5,-0.236852327589965,-0.166565038560792,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"334","Finland",1,0.75,-0.784331158930937,-0.672911194773634,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"335","Finland",1,1,-0.797722126045759,-0.685307841003512,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"336","Finland",2,0,0.615938115180339,0.665290923951695,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"337","Finland",2,0.25,0.542544833549097,0.57616380676255,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"338","Finland",2,0.5,-0.23263520375885,-0.127750702315807,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"339","Finland",2,0.75,-0.824622716225923,-0.646519004990086,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"340","Finland",2,1,-0.829045996341036,-0.691444679904311,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"341","Finland",3,0,0.55165589934232,0.663405507163788,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"342","Finland",3,0.25,0.491471072399136,0.569183313929102,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"343","Finland",3,0.5,-0.197078875314311,-0.146367264452474,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"344","Finland",3,0.75,-0.757482478164661,-0.66069209652085,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"345","Finland",3,1,-0.775146059014631,-0.689391527577889,18.5845392044013,-8.9758419672196,27,4.58530963855152,61.92411,25.748151,5520314
"346","France",1,0,0.554793308391547,0.727792680899785,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"347","France",1,0.25,0.45227626157466,0.498168005538674,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"348","France",1,0.5,-0.426146830657056,-0.426714817272435,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"349","France",1,0.75,-0.885798653347243,-0.84345944106407,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"350","France",1,1,-0.84079121289033,-0.79145383341533,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"351","France",2,0,0.636641377754578,0.74354815008607,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"352","France",2,0.25,0.521353620340365,0.533086726108928,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"353","France",2,0.5,-0.358040154229628,-0.388537503515614,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"354","France",2,0.75,-0.845473821655504,-0.845393773317563,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"355","France",2,1,-0.786010162150156,-0.816663289765622,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"356","France",3,0,0.573529617565669,0.735981036153068,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"357","France",3,0.25,0.469258770932075,0.516647488048305,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"358","France",3,0.5,-0.383995094101592,-0.406622676555128,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"359","France",3,0.75,-0.857432285230669,-0.845431964183693,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"360","France",3,1,-0.812494560572704,-0.804997316524173,20.6137920855529,4.18709164798862,30,12.2836897661385,46.227638,2.213749,67059887
"361","Germany",1,0,0.509077364548678,0.667734985384003,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"362","Germany",1,0.25,0.41415709467739,0.436938739254512,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"363","Germany",1,0.5,-0.452863337848174,-0.43043309375984,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"364","Germany",1,0.75,-0.862260525131418,-0.790111577087727,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"365","Germany",1,1,-0.81000849094305,-0.733290057249831,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"366","Germany",2,0,0.57584386040659,0.681140906375387,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"367","Germany",2,0.25,0.466196698972127,0.467048863365947,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"368","Germany",2,0.5,-0.401482587107042,-0.398253385666316,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"369","Germany",2,0.75,-0.830577030734036,-0.794706477783119,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"370","Germany",2,1,-0.764882631538465,-0.758434542616391,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"371","Germany",3,0,0.519034918427098,0.67459712138075,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"372","Germany",3,0.25,0.424558600960802,0.452683128855662,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"373","Germany",3,0.5,-0.410818036892497,-0.413636067064849,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"374","Germany",3,0.75,-0.837551481858734,-0.793329726900898,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"375","Germany",3,1,-0.78418672325571,-0.746610630296141,19.0635481316779,0.943263208146402,31,9.88360773140015,51.165691,10.451526,83132799
"376","Ghana",1,0,-0.494270543125223,-0.407662777538656,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
"377","Ghana",1,0.25,-0.455298996766847,-0.414123982496346,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
"378","Ghana",1,0.5,-0.241833198757706,-0.188556473006702,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
"379","Ghana",1,0.75,0.278824126156165,0.229254185233351,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
"380","Ghana",1,1,0.389040885545821,0.373878465116073,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
"381","Ghana",2,0,-0.333260691412956,-0.404763627575945,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
"382","Ghana",2,0.25,-0.454397023447091,-0.412902813138065,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
"383","Ghana",2,0.5,-0.335767219386355,-0.19526800774433,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
"384","Ghana",2,0.75,0.529491852621568,0.216107750338697,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
"385","Ghana",2,1,0.592303219513997,0.366782692612737,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
"386","Ghana",3,0,-0.390536487292929,-0.405974622686645,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
"387","Ghana",3,0.25,-0.487857163774279,-0.413427737413819,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
"388","Ghana",3,0.5,-0.219756324431934,-0.19247416189447,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
"389","Ghana",3,0.75,0.317005215557177,0.221625577306618,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
"390","Ghana",3,1,0.461436697935891,0.369745497761073,29.5819671234929,25.2857350220311,14,27.42929697598,7.946527,-1.023194,30417856
